sp,step,count,score,phylodist
Peromyscus difficilis,initial,2,0.0738362760834671,136.8315079244
Peromyscus eremicus,initial,3,0.007462686567164179,136.8315071879
Peromyscus eremicus,initial,3,0.10383386581469649,136.8315071879
Peromyscus gossypinus,initial,6,0.01488833746898263,136.8315074333
Peromyscus gossypinus,initial,6,0.20253164556962025,136.8315074333
Peromyscus leucopus,initial,11,0.027227722772277228,136.8315074331
Peromyscus leucopus,initial,11,0.25617283950617287,136.8315074331
Peromyscus maniculatus,initial,14,0.0345679012345679,136.8315072621
Peromyscus maniculatus,initial,14,0.5396341463414634,136.8315072621
Peromyscus megalops,initial,1,0.0024875621890547263,136.8315069413
Peromyscus megalops,initial,1,0.0064516129032258064,136.8315069413
Peromyscus melanophrys,initial,1,0.0024875621890547263,136.8315079249
Peromyscus melanophrys,initial,1,0.0064516129032258064,136.8315079249
Peromyscus melanotis,initial,1,0.0024813895781637717,136.8315081711
Peromyscus melanotis,initial,1,0.00967741935483871,136.8315081711
Peromyscus mexicanus,initial,1,0.0024752475247524753,136.8315079241
Peromyscus mexicanus,initial,1,0.03542673107890499,136.8315079241
Peromyscus truei,initial,4,0.009925558312655087,136.83150839131
Peromyscus truei,initial,4,0.136,136.83150839131
Petaurus breviceps,initial,2,0.004975124378109453,324.1576215527
Petaurus breviceps,initial,2,0.11059190031152648,324.1576215527
Phacochoerus aethiopicus,initial,4,0.009779951100244499,144.239397935
Phacochoerus aethiopicus,initial,4,0.1887905604719764,144.239397935
Phacochoerus africanus,initial,2,0.0049261083743842365,144.239396946
Phacochoerus africanus,initial,2,0.1006006006006006,144.239396946
Phascolarctos cinereus,initial,1,0.0024875621890547263,324.157618682
Phascolarctos cinereus,initial,1,0.05787781350482315,324.157618682
Philander opossum,initial,8,0.019851116625310174,324.15760382159
Philander opossum,initial,8,0.21311475409836064,324.15760382159
Philantomba monticola,initial,1,0.0024813895781637717,144.23939902081
Philantomba monticola,initial,1,0.0546875,144.23939902081
Philetor brachypterus,initial,1,0.0024875621890547263,144.2394200367
Philetor brachypterus,initial,1,0.014492753623188406,144.2394200367
Phoca largha,initial,1,0.0024691358024691358,144.2394199854
Phoca largha,initial,1,0.036741214057507986,144.2394199854
Phoca vitulina,initial,6,0.014742014742014743,144.2394199854
Phoca vitulina,initial,6,0.19937694704049844,144.2394199854
Phocoenoides dalli,initial,1,0.0024875621890547263,144.2393981293
Phocoenoides dalli,initial,1,0.06814580031695722,144.2393981293
Phyllostomus discolor,initial,2,0.004962779156327543,144.2393928746
Phyllostomus discolor,initial,2,0.10333863275039745,144.2393928746
Phyllostomus hastatus,initial,12,0.02977667493796526,144.2393912756
Phyllostomus hastatus,initial,12,0.2267080745341615,144.2393912756
Phyllotis darwini,initial,1,0.0024875621890547263,136.8315098911
Phyllotis darwini,initial,1,0.00967741935483871,136.8315098911
Physeter macrocephalus,initial,1,0.0024813895781637717,144.23939892
Physeter macrocephalus,initial,1,0.035256410256410256,144.23939892
Piliocolobus badius,initial,5,0.012345679012345678,
Piliocolobus badius,initial,5,0.1627172195892575,
Piliocolobus rufomitratus,initial,1,0.0024813895781637717,
Piliocolobus rufomitratus,initial,1,0.0848,
Piliocolobus semlikiensis,initial,1,0.0024875621890547263,
Piliocolobus semlikiensis,initial,1,0.0016129032258064516,
Piliocolobus tephrosceles,initial,2,0.004962779156327543,
Piliocolobus tephrosceles,initial,2,0.12559618441971382,
Pipistrellus abramus,initial,1,0.0024691358024691358,144.2394198847
Pipistrellus abramus,initial,1,0.08267090620031796,144.2394198847
Pipistrellus ceylonicus,initial,1,0.0024875621890547263,144.2394208657
Pipistrellus ceylonicus,initial,1,0.06656101426307448,144.2394208657
Pipistrellus hesperidus,initial,1,0.0024875621890547263,144.2394188433
Pipistrellus hesperidus,initial,1,0.10776545166402536,144.2394188433
Pipistrellus kuhlii,initial,3,0.007462686567164179,144.2394188433
Pipistrellus kuhlii,initial,3,0.08173076923076923,144.2394188433
Pipistrellus nathusii,initial,2,0.004962779156327543,144.2394180399
Pipistrellus nathusii,initial,2,0.0625,144.2394180399
Pipistrellus pipistrellus,initial,4,0.009852216748768473,144.2394200334
Pipistrellus pipistrellus,initial,4,0.1355421686746988,144.2394200334
Pithecia monachus,initial,1,0.0024875621890547263,59.67872525041
Pithecia monachus,initial,1,0.02576489533011272,59.67872525041
Pithecia pithecia,initial,3,0.007462686567164179,59.6787256035
Pithecia pithecia,initial,3,0.07814992025518341,59.6787256035
Platyrrhinus helleri,initial,4,0.009950248756218905,144.2393906362
Platyrrhinus helleri,initial,4,0.088,144.2393906362
Platyrrhinus lineatus,initial,1,0.0024875621890547263,144.2393906352
Platyrrhinus lineatus,initial,1,0.03376205787781351,144.2393906352
Plecotus auritus,initial,4,0.009950248756218905,144.2394185452
Plecotus auritus,initial,4,0.15698587127158556,144.2394185452
Plecotus austriacus,initial,1,0.0024875621890547263,144.2394212228
Plecotus austriacus,initial,1,0.00967741935483871,144.2394212228
Pongo abelii,initial,2,0.004975124378109453,19.415235799
Pongo abelii,initial,2,0.0928,19.415235799
Pongo pygmaeus,initial,18,0.04466501240694789,19.415235799
Pongo pygmaeus,initial,18,0.3431516936671576,19.415235799
Potamochoerus porcus,initial,1,0.0024691358024691358,144.239397606
Potamochoerus porcus,initial,1,0.07922272047832586,144.239397606
Potorous tridactylus,initial,1,0.0024813895781637717,324.1576229638
Potorous tridactylus,initial,1,0.0625,324.1576229638
Potos flavus,initial,4,0.009950248756218905,144.2394203932
Potos flavus,initial,4,0.13787638668779714,144.2394203932
Praomys daltoni,initial,1,0.0024875621890547263,136.8315043588
Praomys daltoni,initial,1,0.03064516129032258,136.8315043588
Praomys jacksoni,initial,1,0.0024752475247524753,136.8315043579
Praomys jacksoni,initial,1,0.008064516129032258,136.8315043579
Praomys rostratus,initial,1,0.0024875621890547263,136.8315040368
Praomys rostratus,initial,1,0.03064516129032258,136.8315040368
Presbytis melalophos,initial,1,0.0024875621890547263,42.5871551969
Presbytis melalophos,initial,1,0.0032258064516129032,42.5871551969
Prionailurus bengalensis,initial,1,0.0024691358024691358,144.2394226629
Prionailurus bengalensis,initial,1,0.10989010989010989,144.2394226629
Procapra gutturosa,initial,1,0.0024875621890547263,144.23939921631
Procapra gutturosa,initial,1,0.019077901430842606,144.23939921631
Procyon cancrivorus,initial,1,0.0024875621890547263,144.2394186535
Procyon cancrivorus,initial,1,0.03376205787781351,144.2394186535
Procyon lotor,initial,19,0.04668304668304668,144.2394186242
Procyon lotor,initial,19,0.3059490084985836,144.2394186242
Procyon pygmaeus,initial,1,0.0024752475247524753,144.2394186535
Procyon pygmaeus,initial,1,0.07401574803149606,144.2394186535
Proechimys cuvieri,initial,1,0.0024875621890547263,136.83151089425
Proechimys cuvieri,initial,1,0.05929487179487179,136.83151089425
Proechimys guairae,initial,1,0.0024813895781637717,136.8315129897
Proechimys guairae,initial,1,0.07371794871794872,136.8315129897
Proechimys guyannensis,initial,14,0.034653465346534656,136.8315115442
Proechimys guyannensis,initial,14,0.5256024096385542,136.8315115442
Proechimys longicaudatus,initial,1,0.0024875621890547263,136.8315108935
Proechimys longicaudatus,initial,1,0.0016129032258064516,136.8315108935
Proechimys semispinosus,initial,8,0.01990049751243781,136.8315110629
Proechimys semispinosus,initial,8,0.17956656346749225,136.8315110629
Propithecus coquereli,initial,1,0.0024875621890547263,128.3285308678
Propithecus coquereli,initial,1,0.1045958795562599,128.3285308678
Propithecus verreauxi,initial,1,0.0024875621890547263,128.3285308677
Propithecus verreauxi,initial,1,0.1045958795562599,128.3285308677
Proteles cristata,initial,1,0.0024875621890547263,144.2394189159
Proteles cristata,initial,1,0.03376205787781351,144.2394189159
Pseudocheirus peregrinus,initial,1,0.0024875621890547263,324.157621585
Pseudocheirus peregrinus,initial,1,0.05787781350482315,324.157621585
Pseudomys novaehollandiae,initial,1,0.0024875621890547263,136.83150575926
Pseudomys novaehollandiae,initial,1,0.05627009646302251,136.83150575926
Pteronotus davyi,initial,6,0.01488833746898263,144.2393912796
Pteronotus davyi,initial,6,0.1277258566978193,144.2393912796
Pteronotus parnellii,initial,7,0.017326732673267328,144.239392559
Pteronotus parnellii,initial,7,0.14130434782608695,144.239392559
Pteropus admiralitatum,initial,1,0.0024875621890547263,144.23940728148
Pteropus admiralitatum,initial,1,0.01129032258064516,144.23940728148
Pteropus alecto,initial,10,0.024875621890547265,144.23940708939
Pteropus alecto,initial,10,0.36024844720496896,144.23940708939
Pteropus capistratus,initial,1,0.0024875621890547263,144.2394074412
Pteropus capistratus,initial,1,0.01129032258064516,144.2394074412
Pteropus conspicillatus,initial,3,0.007462686567164179,144.2394070252
Pteropus conspicillatus,initial,3,0.07814992025518341,144.2394070252
Pteropus giganteus,initial,2,0.0049382716049382715,144.2394071204
Pteropus giganteus,initial,2,0.07532051282051282,144.2394071204
Pteropus hypomelanus,initial,5,0.012437810945273632,144.2394070252
Pteropus hypomelanus,initial,5,0.16719745222929935,144.2394070252
Pteropus lylei,initial,2,0.0049382716049382715,144.23940704991
Pteropus lylei,initial,2,0.088,144.23940704991
Pteropus neohibernicus,initial,1,0.0024875621890547263,144.2394071214
Pteropus neohibernicus,initial,1,0.01129032258064516,144.2394071214
Pteropus poliocephalus,initial,6,0.014925373134328358,144.2394071213
Pteropus poliocephalus,initial,6,0.19809825673534073,144.2394071213
Pteropus pumilus,initial,1,0.0024875621890547263,144.2394068005
Pteropus pumilus,initial,1,0.051364365971107544,144.2394068005
Pteropus rodricensis,initial,1,0.0024875621890547263,144.239407185
Pteropus rodricensis,initial,1,0.051364365971107544,144.239407185
Pteropus rufus,initial,4,0.009950248756218905,144.23940708835
Pteropus rufus,initial,4,0.1732283464566929,144.23940708835
Pteropus scapulatus,initial,9,0.022388059701492536,144.2394061605
Pteropus scapulatus,initial,9,0.34009360374414976,144.2394061605
Pteropus vampyrus,initial,3,0.007462686567164179,144.239407185
Pteropus vampyrus,initial,3,0.0821256038647343,144.239407185
Puma concolor,initial,7,0.01707317073170732,144.2394230164
Puma concolor,initial,7,0.16614906832298137,144.2394230164
Pusa caspica,initial,3,0.007462686567164179,144.23941974968
Pusa caspica,initial,3,0.11006289308176101,144.23941974968
Pusa hispida,initial,1,0.0024630541871921183,144.239419897
Pusa hispida,initial,1,0.09018987341772151,144.239419897
Pusa sibirica,initial,2,0.0049504950495049506,144.239419897
Pusa sibirica,initial,2,0.11949685534591195,144.239419897
Pygathrix nemaeus,initial,2,0.004975124378109453,42.587155091
Pygathrix nemaeus,initial,2,0.0985691573926868,42.587155091
Rangifer tarandus,initial,5,0.012224938875305624,144.2393976022
Rangifer tarandus,initial,5,0.17611026033690658,144.2393976022
Raphicerus campestris,initial,1,0.0024875621890547263,144.23939723921
Raphicerus campestris,initial,1,0.03987240829346093,144.23939723921
Raphicerus sharpei,initial,1,0.0024875621890547263,144.23939723921
Raphicerus sharpei,initial,1,0.019077901430842606,144.23939723921
Rattus exulans,initial,4,0.009925558312655087,136.8315043567
Rattus exulans,initial,4,0.13761467889908258,136.8315043567
Rattus fuscipes,initial,1,0.0024875621890547263,136.8315020815
Rattus fuscipes,initial,1,0.01129032258064516,136.8315020815
Rattus losea,initial,2,0.004975124378109453,136.831503482
Rattus losea,initial,2,0.08945686900958466,136.831503482
Rattus lutreolus,initial,1,0.0024875621890547263,136.8315035404
Rattus lutreolus,initial,1,0.05787781350482315,136.8315035404
Rattus nitidus,initial,2,0.004975124378109453,136.8315032488
Rattus nitidus,initial,2,0.09294871794871795,136.8315032488
Rattus norvegicus,initial,24,0.05783132530120482,136.8315032485
Rattus norvegicus,initial,24,0.2761627906976744,136.8315032485
Rattus pyctoris,initial,1,0.0024875621890547263,136.8315031603
Rattus pyctoris,initial,1,0.06230031948881789,136.8315031603
Rattus rattus,initial,24,0.05811138014527845,136.83150316984
Rattus rattus,initial,24,0.40168539325842695,136.83150316984
Rattus sordidus,initial,1,0.0024875621890547263,136.8315032493
Rattus sordidus,initial,1,0.05787781350482315,136.8315032493
Rattus tanezumi,initial,3,0.007462686567164179,136.8315031895
Rattus tanezumi,initial,3,0.1321656050955414,136.8315031895
Redunca arundinum,initial,2,0.004889975550122249,144.2393961529
Redunca arundinum,initial,2,0.07882534775888717,144.2393961529
Redunca fulvorufula,initial,1,0.0024813895781637717,144.2393964827
Redunca fulvorufula,initial,1,0.078125,144.2393964827
Reithrodontomys fulvescens,initial,1,0.0024875621890547263,136.8315101359
Reithrodontomys fulvescens,initial,1,0.004838709677419355,136.8315101359
Reithrodontomys megalotis,initial,4,0.009925558312655087,136.8315093992
Reithrodontomys megalotis,initial,4,0.1390625,136.8315093992
Rhabdomys pumilio,initial,2,0.004975124378109453,136.831503716
Rhabdomys pumilio,initial,2,0.11885895404120443,136.831503716
Rhinoceros unicornis,initial,1,0.0024813895781637717,144.2394314085
Rhinoceros unicornis,initial,1,0.1439873417721519,144.2394314085
Rhinolophus affinis,initial,5,0.01240694789081886,144.2394091099
Rhinolophus affinis,initial,5,0.20784883720930233,144.2394091099
Rhinolophus blasii,initial,1,0.0024813895781637717,144.2394071867
Rhinolophus blasii,initial,1,0.03531300160513644,144.2394071867
Rhinolophus cornutus,initial,2,0.004975124378109453,
Rhinolophus cornutus,initial,2,0.10794602698650675,
Rhinolophus eloquens,initial,1,0.0024813895781637717,144.2394071875
Rhinolophus eloquens,initial,1,0.0064516129032258064,144.2394071875
Rhinolophus euryale,initial,1,0.0024875621890547263,144.2394068674
Rhinolophus euryale,initial,1,0.030595813204508857,144.2394068674
Rhinolophus ferrumequinum,initial,7,0.0171990171990172,144.239408149
Rhinolophus ferrumequinum,initial,7,0.2161764705882353,144.239408149
Rhinolophus hipposideros,initial,2,0.004975124378109453,144.2394079891
Rhinolophus hipposideros,initial,2,0.1031390134529148,144.2394079891
Rhinolophus macrotis,initial,2,0.0049504950495049506,144.2394081796
Rhinolophus macrotis,initial,2,0.12593703148425786,144.2394081796
Rhinolophus mehelyi,initial,1,0.0024875621890547263,144.2394068675
Rhinolophus mehelyi,initial,1,0.030595813204508857,144.2394068675
Rhinolophus pearsonii,initial,1,0.0024691358024691358,144.2394083086
Rhinolophus pearsonii,initial,1,0.0624,144.2394083086
Rhinolophus pusillus,initial,5,0.01240694789081886,144.2394083085
Rhinolophus pusillus,initial,5,0.1783625730994152,144.2394083085
Rhinolophus rouxii,initial,2,0.004962779156327543,144.2394083088
Rhinolophus rouxii,initial,2,0.10031847133757962,144.2394083088
Rhinolophus sinicus,initial,2,0.0049504950495049506,144.2394083089
Rhinolophus sinicus,initial,2,0.12425149700598802,144.2394083089
Rhinophylla pumilio,initial,1,0.0024875621890547263,144.239389034
Rhinophylla pumilio,initial,1,0.06270096463022508,144.239389034
Rhinopithecus roxellana,initial,1,0.0024875621890547263,42.5871572153
Rhinopithecus roxellana,initial,1,0.024154589371980676,42.5871572153
Rhombomys opimus,initial,2,0.004975124378109453,136.8315078525
Rhombomys opimus,initial,2,0.07753164556962025,136.8315078525
Rhynchonycteris naso,initial,1,0.0024875621890547263,144.2394218559
Rhynchonycteris naso,initial,1,0.028985507246376812,144.2394218559
Rousettus aegyptiacus,initial,7,0.017241379310344827,144.239408948
Rousettus aegyptiacus,initial,7,0.2672811059907834,144.239408948
Rousettus amplexicaudatus,initial,2,0.004975124378109453,144.239408306
Rousettus amplexicaudatus,initial,2,0.05144694533762058,144.239408306
Rousettus leschenaultii,initial,12,0.0297029702970297,144.239408948
Rousettus leschenaultii,initial,12,0.31728045325779036,144.239408948
Rousettus madagascariensis,initial,1,0.0024875621890547263,144.2394089477
Rousettus madagascariensis,initial,1,0.0016129032258064516,144.2394089477
Rucervus duvaucelii,initial,1,0.0024691358024691358,144.2393962839
