virus,rank,clover,trefle,clover_nohuman,trefle_nohuman
Ungulate tetraparvovirus 1,6,-0.05087354090039151,0.1631198004191688,-0.0745312083747031,0.17466596542485607
Ungulate tetraparvovirus 1,7,0.08579815079384484,-0.17918544505778525,0.035244178398487716,-0.16343846897749434
Ungulate tetraparvovirus 1,8,-0.027641622590317688,0.2458454524112711,0.01359353673476051,0.2450703126151077
Ungulate tetraparvovirus 1,9,-0.029519729315623848,-0.20629131057051214,-0.002816700080575331,-0.20185681393160304
Ungulate tetraparvovirus 1,10,0.005219950297155792,-0.15375983153931902,0.08864637544345032,0.21452071040341342
Ungulate tetraparvovirus 1,11,-0.08743668384607117,0.030445668942590036,-0.03759926559552333,0.0685844191589959
Ungulate tetraparvovirus 1,12,0.046242276415226054,0.1346161244889243,0.030047231170636006,-0.10628721380371281
Ungulate tetraparvovirus 2,1,0.045477974774238414,-0.33653624047240416,0.05412127209272667,-0.3393578545354958
Ungulate tetraparvovirus 2,2,0.017255610816037898,-0.09394148911561322,-0.0031914439570837954,-0.0911029645474651
Ungulate tetraparvovirus 2,3,-0.0009039476124772139,0.33424364945771506,0.016190049043215853,0.3343777797822038
Ungulate tetraparvovirus 2,4,-0.023304345560381173,0.5715219595333747,-0.05378676178910644,0.5724381197028598
Ungulate tetraparvovirus 2,5,-0.03520215586753608,-0.34859608556339644,0.05576624909036951,-0.36306141189596414
Ungulate tetraparvovirus 2,6,-0.06676643280699048,0.2647141368378269,-0.057307544175814795,0.2579675014314266
Ungulate tetraparvovirus 2,7,0.07031243677938934,-0.06393251103461633,0.053781533378125634,-0.08837117654192796
Ungulate tetraparvovirus 2,8,-0.047209442321949485,-0.43676196102771464,0.00860612724079877,-0.42114167795299523
Ungulate tetraparvovirus 2,9,-0.01922104428481497,0.32651987014763717,-0.20072035715754374,0.30985363890368944
Ungulate tetraparvovirus 2,10,0.2029461278842956,0.17516910071863923,-0.10121627122736387,-0.1934223266750288
Ungulate tetraparvovirus 2,11,0.10426487355071083,0.027788731224734946,0.1015995203650021,-0.09032795359334157
Ungulate tetraparvovirus 2,12,-0.09012824614310008,-0.13523901966895183,0.03267265790753389,0.11573905742772511
Ungulate tetraparvovirus 3,1,0.045477974774238414,-0.3389615841746887,0.05412127209272667,-0.3417941197203671
Ungulate tetraparvovirus 3,2,0.017255610816037898,-0.09762834570100026,-0.0031914439570837954,-0.09482753139644537
Ungulate tetraparvovirus 3,3,-0.0009039476124772139,0.33352820357257223,0.016190049043215853,0.33369201312776947
Ungulate tetraparvovirus 3,4,-0.023304345560381173,0.5665898505540237,-0.05378676178910644,0.5675220620895424
Ungulate tetraparvovirus 3,5,-0.03520215586753608,-0.351228634250091,0.05576624909036951,-0.36557189761033093
Ungulate tetraparvovirus 3,6,-0.06676643280699048,0.262327944054737,-0.057307544175814795,0.25540890094666746
Ungulate tetraparvovirus 3,7,0.07031243677938934,-0.0605284193437993,0.053781533378125634,-0.08490946677371267
Ungulate tetraparvovirus 3,8,-0.047209442321949485,-0.4434364766652479,0.00860612724079877,-0.42824705707926336
Ungulate tetraparvovirus 3,9,-0.01922104428481497,0.3272499888012247,-0.20072035715754374,0.3121750133042313
Ungulate tetraparvovirus 3,10,0.2029461278842956,0.15588911051170792,-0.10121627122736387,-0.1727279114409934
Ungulate tetraparvovirus 3,11,0.10426487355071083,0.032579634342532894,0.1015995203650021,-0.0877291664217889
Ungulate tetraparvovirus 3,12,-0.09012824614310008,-0.11748507596611397,0.03267265790753389,0.09913336451541772
Ungulate tetraparvovirus 4,1,0.04017970137652502,-0.16120235675276448,0.052136996973535916,-0.15428951389032838
Ungulate tetraparvovirus 4,2,0.03920671947106067,-0.08663178080831063,0.03806896202998491,-0.09138059064313889
Ungulate tetraparvovirus 4,3,-0.031214413848568497,0.1346975295429273,0.007396068255959636,0.13635140090507883
Ungulate tetraparvovirus 4,4,-0.014999633478194876,-0.011804410818730597,-0.026755397718789604,-0.011047524639770798
Ungulate tetraparvovirus 4,5,-0.012049074304953626,-0.006073823743707499,0.033360671403567556,0.014320088027033075
Ungulate tetraparvovirus 4,6,-0.037217512324446415,0.13224672419136055,-0.05374976579172097,0.14593108751788603
Ungulate tetraparvovirus 4,7,0.062055242946748024,-0.15070039478333994,0.0063055098246364225,-0.12222170041552388
Ungulate tetraparvovirus 4,8,0.0005843195373765378,0.2622040155866272,-0.05283449926505691,0.2563440538525986
Ungulate tetraparvovirus 4,9,0.04567001224705599,-0.048716162952008535,0.04296523219332766,-0.03557054336768294
Ungulate tetraparvovirus 4,10,-0.043668668813279604,-0.16440786374058516,0.07261269315005214,0.16785830318660805
Ungulate tetraparvovirus 4,11,-0.07362493486755989,-0.013375544396687993,-0.07547944884347312,0.07716877022195251
Ungulate tetraparvovirus 4,12,0.07698873417682563,0.193232540772993,0.043189153741085715,-0.17664413067907217
Upolu virus,1,0.05880271679615323,-0.10299018254381692,0.07286723708418132,-0.1036183376721028
Upolu virus,2,0.04050081216097348,-0.0476466417898802,0.03781001887782243,-0.04806377685350175
Upolu virus,3,-0.03869956726475827,0.03105540358388968,0.026590832981617536,0.03170329334111668
Upolu virus,4,-0.02324211975870401,0.05500206141924853,-0.056863780994981336,0.05549920253408944
Upolu virus,5,-0.03604933665376819,-0.08562634355994005,0.05095037837176049,-0.07903054518292846
Upolu virus,6,-0.06127714175735965,0.0008170031531368751,-0.08894131929068563,0.007275444933394952
Upolu virus,7,0.10104071667970556,-0.11008074082986376,0.030659425005161584,-0.11012382790851791
Upolu virus,8,-0.0217290605911324,0.10101037471694466,0.010625502325221773,0.10212935444395461
Upolu virus,9,-0.028988833647119266,-0.12103526993262713,0.011815495829715415,-0.12000618970325568
Upolu virus,10,-0.00918952597097973,-0.07714000332717807,0.08614921761337095,0.11430111182882531
Upolu virus,11,-0.08469739908671983,0.0009659297465411503,-0.020850532525228987,0.06407745061938554
Upolu virus,12,0.03157579288162742,0.11393473593268655,0.04934230936649283,-0.09287249875790793
Upsilonpapillomavirus 1,1,0.00013940138325658585,-0.0006219612637781534,0.0002160110278666478,-0.0006301133398594844
Upsilonpapillomavirus 1,2,9.120946227363097e-5,-0.00027910759685890893,-0.0008100463176379383,-0.00025155176551817725
Upsilonpapillomavirus 1,3,0.0010329325822792754,0.00042428768053755895,-0.00043190901624720694,0.00040523451940416164
Upsilonpapillomavirus 1,4,0.0005422639372077502,0.0005087731269211574,0.0009041665598714956,0.0004941569014667862
Upsilonpapillomavirus 1,5,0.0009104269565900118,0.003144636527076931,0.0021038706328280815,0.003029332251861541
Upsilonpapillomavirus 1,6,-0.001993370887567752,-0.0007389139095574823,0.0015990026427821578,-0.0009422753707723293
Upsilonpapillomavirus 1,7,-0.0014375068552690193,0.004265987883230402,0.002518652220050181,0.004448751565655491
Upsilonpapillomavirus 1,8,-0.0026291769865198072,-0.0006888944556805901,0.00028489432822110557,-0.0008877659552593333
Upsilonpapillomavirus 1,9,-8.240088909066686e-6,-0.0004651604417851865,-0.0006321499848246075,-0.0001833788475963674
Upsilonpapillomavirus 1,10,0.0006014428249433592,-0.0016783386364528136,-0.0032851595563266243,0.001104778884257622
Upsilonpapillomavirus 1,11,0.003263039847661923,-0.0011348641761202971,-0.004479836032935593,0.0011836838539785886
Upsilonpapillomavirus 1,12,0.004998557677799188,-4.3076687331900473e-5,0.005010485998607074,0.0002113173554884667
Upsilonpapillomavirus 3,1,6.980233338118478e-5,-0.000310992410929219,0.0001081971597589841,-0.00031506872697425163
Upsilonpapillomavirus 3,2,4.5736726589222406e-5,-0.00013957907603769142,-0.00040652321105192523,-0.00012579870516166603
Upsilonpapillomavirus 3,3,0.0005184831767731607,0.00021219599756462388,-0.0002169716749844026,0.00020266707960129356
Upsilonpapillomavirus 3,4,0.00027257442859018275,0.0002544549023382145,0.00045462290495083184,0.0002471448272891212
Upsilonpapillomavirus 3,5,0.0004580775157440387,0.0015727756695006385,0.0010588366987534547,0.00151511022591149
Upsilonpapillomavirus 3,6,-0.0010032529376192859,-0.00036957844121837755,0.0008061113655880018,-0.0004712926801379485
Upsilonpapillomavirus 3,7,-0.0007247973610552454,0.0021337126512959107,0.001270695869802167,0.0022251300157995584
Upsilonpapillomavirus 3,8,-0.0013264775098886421,-0.0003445794216214003,0.00014393608640163942,-0.0004440535529939783
Upsilonpapillomavirus 3,9,-4.164198120249329e-6,-0.00023268137194209053,-0.00031996781345557807,-9.172939701563425e-5
Upsilonpapillomavirus 3,10,0.00030442672514286557,-0.0008395691473400545,-0.001664604299347487,0.0005526632921561426
Upsilonpapillomavirus 3,11,0.00165340065306761,-0.0005677509736572219,-0.0022724181308606335,0.0005921844330772376
Upsilonpapillomavirus 3,12,0.0025356749779767112,-2.155149725755985e-5,0.0025425964060669013,0.00010572344448219124
Usutu virus,1,0.1581348734971164,-0.49230631040377065,0.05545085893544877,-0.4876789681298742
Usutu virus,2,-0.13841318925566948,-0.2964061782134143,-0.015404048399782466,-0.301491533514007
Usutu virus,3,-0.05301890758934577,0.24705215366850317,0.022101508442841658,0.25061778960454906
Usutu virus,4,-0.08644457006984173,-0.354999844898536,-0.07059900821028503,-0.35271462978094587
Usutu virus,5,0.044722698656841066,-0.36827404911314343,0.025370678540097905,-0.3431543804654014
Usutu virus,6,-0.005437626533934208,-0.6857164016912134,-0.030598279225914345,-0.6803708866812271
Usutu virus,7,0.004284350319158663,-0.11401429883725044,0.011146681939104225,-0.16594122346937717
Usutu virus,8,-0.018614189817645812,0.03512206084926343,0.034543979577305255,0.04161190592716449
Usutu virus,9,-0.009570602821677918,0.20732647135303417,0.16231295730760215,0.217378018602165
Usutu virus,10,-0.16564173669174662,-0.1670690594578173,-0.10568772598894505,0.1367700783582773
Usutu virus,11,0.10312021717918249,-0.16320233655884242,0.08002989907283516,0.19598536128464938
Usutu virus,12,-0.1034425012006925,-0.10707691279579347,-0.144048793271469,0.15048220096220205
Uukuniemi uukuvirus,1,0.19537971803468898,-0.4817197384132416,0.10174956886733065,-0.47747844344932805
Uukuniemi uukuvirus,2,-0.11240647991960455,-0.12462565163438008,0.016633207696641356,-0.12584017722770963
Uukuniemi uukuvirus,3,-0.09013237510056218,-0.4180356668562386,0.05748155468000996,-0.4183985976836422
Uukuniemi uukuvirus,4,-0.09327049508459116,-0.18071975150541617,-0.11701023795966148,-0.18183280025004128
Uukuniemi uukuvirus,5,0.004012362508640021,0.4620163140044418,0.10935594704099313,0.49252512060945147
Uukuniemi uukuvirus,6,-0.10526200188857998,0.17666451853616538,-0.0023019361956872395,0.23123912472875033
Uukuniemi uukuvirus,7,-0.015320598889902365,-0.7733968709834016,-0.15957934071819188,-0.7444869284693431
Uukuniemi uukuvirus,8,0.15748509790919568,-0.5245565163803788,-0.049543955784093416,-0.5165679144597569
Uukuniemi uukuvirus,9,0.056621487045159034,-0.07235833645018255,-0.04543754600848957,-0.07282670934540289
Uukuniemi uukuvirus,10,0.04426409415205436,0.11713967726006516,0.19516532295593922,-0.1844420505751633
Uukuniemi uukuvirus,11,-0.1951263090809139,-0.3477640453803185,0.102200939270708,0.34759750975444764
Uukuniemi uukuvirus,12,-0.10393273836910528,0.31496221220637893,0.01236059141209293,-0.27574814586410024
Vaccinia virus,1,0.3791057772302468,-1.152031082473026,0.32189683347227394,-1.153428641013193
Vaccinia virus,2,-0.04474921138547291,-0.3514484918991789,-0.07457433223241534,-0.34715078782297953
Vaccinia virus,3,0.010960585005494771,-0.17803563631904668,0.05064469561364118,-0.17842295856215978
Vaccinia virus,4,-0.1279139352339315,0.48700691268640145,-0.18999817042504577,0.4871119926580724
Vaccinia virus,5,-0.04052139193997803,-0.14336372089811955,0.15359820498443408,-0.1516699100881451
Vaccinia virus,6,-0.15926638398745413,-0.5745206908700414,-0.14147896763622744,-0.5859755807584448
Vaccinia virus,7,0.12022384228375466,0.09302071674379177,-0.03684643869302437,0.028474767929392707
Vaccinia virus,8,0.03419761429787716,-0.243464551720737,0.29801934621468923,-0.23169934682471693
Vaccinia virus,9,-0.30982382787786483,-0.6282838721193694,-0.09552771788431412,-0.6792949861547932
Vaccinia virus,10,0.10300108987637353,0.5677289414254603,-0.05418902076988694,-0.476252865119963
Vaccinia virus,11,0.05822714438697142,0.13242958539959482,0.08340549262857422,-0.213786497640859
Vaccinia virus,12,-0.08290211346203735,0.21043350637635402,-0.12648390895503764,-0.272525373687784
Variola virus,1,0.10902477451648203,-0.052079851680776605,0.0,-0.043873588823964686
Variola virus,2,-0.1448783273887526,0.032630003844118266,0.0,0.02555551770155998
Variola virus,3,-0.05771551085515995,-0.0394837083799258,0.0,-0.037123471525714366
Variola virus,4,-0.05544449715968996,0.032000155235085606,0.0,0.03316314497888422
Variola virus,5,0.10045383214486975,-0.08882875950922843,0.0,-0.06484780484884121
Variola virus,6,0.03513987823421405,0.000643525051789284,0.0,0.010718921289823082
Variola virus,7,-0.03398220852632416,-0.09214496514265667,0.0,-0.07203307410057753
Variola virus,8,-0.010834069336829484,0.04111662358336778,0.0,0.02963039393967864
Variola virus,9,0.03565238088811147,-0.0748054679145948,0.0,-0.045722967327560045
Variola virus,10,-0.004440756736627536,-0.23841621582500355,0.0,0.1783800282216009
Variola virus,11,-0.0027383396229672635,-0.18701978370747818,0.0,0.1866175775004126
Variola virus,12,-0.01031918246271899,-0.14932444807785752,0.0,0.17958376825880834
Venezuelan equine encephalitis virus,1,0.686919708089898,-1.0539568802548578,0.6831886405891039,-1.0544451235594292
Venezuelan equine encephalitis virus,2,-0.009917731817345699,-0.1381586557985523,-0.44038112772110605,-0.13441560924468665
Venezuelan equine encephalitis virus,3,0.3728179192137498,-0.5412343712606938,-0.023279491144707773,-0.541796599156412
Venezuelan equine encephalitis virus,4,-0.52816974544198,0.12325180278391909,-0.8800116242162047,0.12330069370853987
Venezuelan equine encephalitis virus,5,-0.8666473772788958,-0.3406628011520076,-0.6063040088010142,-0.3828271168020836
Venezuelan equine encephalitis virus,6,0.3965466612045307,0.11800930400510141,0.07823126718910761,0.06792250635097877
Venezuelan equine encephalitis virus,7,-0.006161676298532166,0.6778189554625063,0.4256890255731986,0.6611486770040198
Venezuelan equine encephalitis virus,8,-0.4275433374708435,0.23674687673491,0.5424224255645338,0.22971273832044267
Venezuelan equine encephalitis virus,9,-0.5905555613310043,-0.3669574027400547,0.007508845724664163,-0.3820544741166277
Venezuelan equine encephalitis virus,10,0.010544648253847527,0.03674247846128792,0.3538445911963895,0.14921447822869852
Venezuelan equine encephalitis virus,11,-0.3469610533717338,0.7662269073269472,-0.32468150865778955,-0.6688965338483723
Venezuelan equine encephalitis virus,12,0.38476996620791226,0.8099677860868645,0.46063059337557344,-0.939037498210156
Vesicular exanthema of swine virus,1,0.3389754520485765,-0.8466989818492079,0.2792253536530012,-0.8453049570041253
Vesicular exanthema of swine virus,2,-0.031970739028830034,0.19823879768307273,-0.002766092686134093,0.20226455359941467
Vesicular exanthema of swine virus,3,-0.05833918807690366,0.7285281255139874,0.09275303794157555,0.726786563515216
Vesicular exanthema of swine virus,4,-0.0205468111051892,0.21186680621241805,-0.07029243961740857,0.21110860038588122
Vesicular exanthema of swine virus,5,0.011906394231840698,0.1740528502611951,0.1776216407422929,0.163306656909795
Vesicular exanthema of swine virus,6,-0.175529777115384,0.3115001461306026,-0.1310549616114069,0.2940391772115841
Vesicular exanthema of swine virus,7,0.14961513113754132,0.35489148989331004,0.28720444052132243,0.39647240766934316
Vesicular exanthema of swine virus,8,-0.2777431870980224,-0.14518713191589344,-0.07968232939117746,-0.17160457468525983
Vesicular exanthema of swine virus,9,0.1001993951103007,-0.24012939166210095,-0.1724351194021766,-0.187016404025942
Vesicular exanthema of swine virus,10,0.16800548861269068,-0.5884182419406133,0.03635975978165096,0.6726127165795662
Vesicular exanthema of swine virus,11,-0.03850196952832803,0.40324526309503195,-0.027850912695363213,-0.19159281329983224
Vesicular exanthema of swine virus,12,0.03508295261410039,0.6153952923399398,0.2644187807610406,-0.6340553204061531
Vesicular stomatitis virus,1,0.15000363486758345,-0.5481878833209716,0.1786932704175319,-0.5445450748673961
Vesicular stomatitis virus,2,0.0631487628598846,-0.2772164397678232,0.01817843966519865,-0.2794425108815784
Vesicular stomatitis virus,3,-0.03377499757462086,0.2683472433453582,0.06529752134282657,0.27083071771365363
Vesicular stomatitis virus,4,-0.07633407238200957,0.0298588583617058,-0.18208344695481737,0.031919982477144115
Vesicular stomatitis virus,5,-0.13502219093392986,-0.502604575433018,0.11702587049402582,-0.5025781008501568
Vesicular stomatitis virus,6,-0.15561066199820997,-0.18009279017536384,-0.16762660443047547,-0.18686558311834423
Vesicular stomatitis virus,7,0.20074888808005972,-0.04934324838704478,0.08164745136550998,-0.09955102737339078
Vesicular stomatitis virus,8,-0.06294806137605695,-0.39018230357649136,0.056137304070139865,-0.37635567596373026
Vesicular stomatitis virus,9,-0.09883174125010044,0.03282345459246669,-0.037542903861142035,0.01318407485360081
Vesicular stomatitis virus,10,0.04441738292753385,0.20820057912777518,-0.07866855053764897,-0.19763289614527482
Vesicular stomatitis virus,11,0.08427451980092955,-0.02781520280578207,0.2019654123707257,0.05177250743561694
Vesicular stomatitis virus,12,-0.1875527289900521,0.5086595880144045,-0.025199203489635228,-0.518459620823138
Visna-maedi virus,1,0.10803259646848022,-0.37053768263120146,0.14486538693780124,-0.36557261376252564
Visna-maedi virus,2,0.1244363959913974,-0.2839813718533986,0.11501697929120656,-0.2861782810034324
Visna-maedi virus,3,-0.08496931127649779,0.24169655755563993,0.012955290361924322,0.24245836016447075
Visna-maedi virus,4,-0.0136928004709768,-0.21069110841765334,-0.035184554044645606,-0.2107430022424292
Visna-maedi virus,5,-0.03184300872655689,0.22180094101134343,0.03922619932444935,0.24329523994352253
Visna-maedi virus,6,-0.05016585885498235,0.545303702793047,-0.06478441633769907,0.5728871580576538
Visna-maedi virus,7,0.08585793347388002,-0.32283879906986307,0.012534417370244614,-0.25414257322998013
Visna-maedi virus,8,0.0007143091943074136,0.4593428538168904,-0.15592175764080676,0.4534040047224708
Visna-maedi virus,9,0.14526993236657487,0.07143387663074409,0.054816244885298605,0.08672458887428319
Visna-maedi virus,10,-0.05763638450883718,-0.2317186951513671,0.1720419227763174,0.24321401212082416
Visna-maedi virus,11,-0.1748839999543137,0.047714503305491256,-0.14213783875190963,0.038583895017779354
Visna-maedi virus,12,0.1330400348784139,0.2221743257501833,-0.016483301841133544,-0.20757399856952635
Volepox virus,1,0.00300336245996689,-0.0338002569227954,0.0024561289510157147,-0.025924780372099134
Volepox virus,2,-0.0028216993507207138,-0.020858155212563758,-0.004330173124166047,-0.02624927084107395
Volepox virus,3,0.002713332208460174,-9.926836935450789e-5,-0.0007039485258680918,0.001522460882461773
Volepox virus,4,-0.007806062544941073,-0.02231040616024621,-0.0107892838535546,-0.02156864983533662
Volepox virus,5,-0.009984831603373366,-0.05315100342718185,-0.011513410039232943,-0.03936275836278694
Volepox virus,6,0.00925500423693513,0.005437855610990547,0.013892316659053274,0.009244295479075786
Volepox virus,7,-0.013881231170984111,-0.021778760451539505,0.008436078943040177,-0.010433391766284801
Volepox virus,8,-0.009550242336466412,-0.002093600987340825,-0.005093154639385407,-0.008157097798672932
Volepox virus,9,0.009046670502346059,0.008330912447689243,0.018319824364483855,0.021532813259431318
Volepox virus,10,-0.019099584717721715,-0.08579482998461889,-0.0013966601330731403,0.05267133863937796
Volepox virus,11,0.0007815058762164215,-0.034294082934529235,0.008234375183018608,0.024364034892495133
Volepox virus,12,-0.011906424495269134,-0.00329060413441977,0.002988147713334602,0.0023236222935620397
Wad Medani virus,1,0.25880653370389356,-0.8598185844970925,0.322337030895121,-0.8588343313911938
Wad Medani virus,2,0.18272073710664402,-0.26711034794836075,0.13856328094879933,-0.26485456620042713
Wad Medani virus,3,-0.12817234779513761,0.06993919293201395,0.08500841060545383,0.06955172255633944
Wad Medani virus,4,-0.0753409868083235,0.5640130943547835,-0.1908191492512458,0.5637767500677654
Wad Medani virus,5,-0.12737182935835334,0.14288587321629528,0.17826697682027481,0.15989535550849251
Wad Medani virus,6,-0.21603708262529245,-0.030492726192285068,-0.2068793184007294,-0.0041838425316680986
Wad Medani virus,7,0.23345420950511878,-0.38264475818527666,-0.07631295507238689,-0.376016907313816
Wad Medani virus,8,0.0983229327678091,0.6506483005693757,0.058982573082369816,0.6670535100220994
Wad Medani virus,9,-0.11408211028919861,-0.3178501760751004,-0.036673489694575435,-0.3758358631312193
Wad Medani virus,10,0.0444564144826439,0.517008371480323,0.0901983985420184,-0.4435412161241515
Wad Medani virus,11,-0.08557717678348387,0.005817348251361112,-0.1132825996958399,-0.03202935913935462
Wad Medani virus,12,0.1658074448964467,0.46621129594123323,0.4203251393690604,-0.497806748499325
Wallal virus,1,0.007379291986061566,-0.0750025816051278,0.008064456788473718,-0.06740300277068052
Wallal virus,2,0.0018777710075669268,-0.05078641752241787,0.005477160977539825,-0.05625159092628187
Wallal virus,3,-0.007764801921740641,0.08420373470703628,0.004976684799625153,0.08610169641666039
Wallal virus,4,-0.005416642377778052,0.01947134848510408,-0.008853849024415284,0.020455563388699673
Wallal virus,5,0.000690099038440999,-0.08751885600927582,0.0132916682667245,-0.06987423776464997
Wallal virus,6,-0.012786948721927793,-0.06345080339873385,-0.022765331033461907,-0.056867173012002795
Wallal virus,7,0.022730214504279027,-0.0685938819136205,0.009436555920031573,-0.06224507774216103
Wallal virus,8,-0.008319593798685094,0.049657075170170775,0.008069556642681441,0.045205004661710034
Wallal virus,9,-0.008970856679044814,-0.07906777375254127,0.018664258077027845,-0.07044762777352909
Wallal virus,10,-0.018611175546061988,-0.05803986702360261,-0.017752076977147247,0.04050831090683265
Wallal virus,11,0.01767200842451498,-0.05791137851752068,0.009582838840422644,0.06715322806384164
Wallal virus,12,-0.012004694781058377,0.07583872470263546,-0.021476698221884465,-0.06835566673733513
Wanowrie virus,1,0.10902477451648203,-0.052079851680776605,0.0,-0.043873588823964686
Wanowrie virus,2,-0.1448783273887526,0.032630003844118266,0.0,0.02555551770155998
Wanowrie virus,3,-0.05771551085515995,-0.0394837083799258,0.0,-0.037123471525714366
Wanowrie virus,4,-0.05544449715968996,0.032000155235085606,0.0,0.03316314497888422
Wanowrie virus,5,0.10045383214486975,-0.08882875950922843,0.0,-0.06484780484884121
Wanowrie virus,6,0.03513987823421405,0.000643525051789284,0.0,0.010718921289823082
Wanowrie virus,7,-0.03398220852632416,-0.09214496514265667,0.0,-0.07203307410057753
Wanowrie virus,8,-0.010834069336829484,0.04111662358336778,0.0,0.02963039393967864
Wanowrie virus,9,0.03565238088811147,-0.0748054679145948,0.0,-0.045722967327560045
Wanowrie virus,10,-0.004440756736627536,-0.23841621582500355,0.0,0.1783800282216009
Wanowrie virus,11,-0.0027383396229672635,-0.18701978370747818,0.0,0.1866175775004126
Wanowrie virus,12,-0.01031918246271899,-0.14932444807785752,0.0,0.17958376825880834
Warrego virus,1,0.007379291986061566,-0.0750025816051278,0.008064456788473718,-0.06740300277068052
Warrego virus,2,0.0018777710075669268,-0.05078641752241787,0.005477160977539825,-0.05625159092628187
Warrego virus,3,-0.007764801921740641,0.08420373470703628,0.004976684799625153,0.08610169641666039
Warrego virus,4,-0.005416642377778052,0.01947134848510408,-0.008853849024415284,0.020455563388699673
Warrego virus,5,0.000690099038440999,-0.08751885600927582,0.0132916682667245,-0.06987423776464997
Warrego virus,6,-0.012786948721927793,-0.06345080339873385,-0.022765331033461907,-0.056867173012002795
Warrego virus,7,0.022730214504279027,-0.0685938819136205,0.009436555920031573,-0.06224507774216103
Warrego virus,8,-0.008319593798685094,0.049657075170170775,0.008069556642681441,0.045205004661710034
Warrego virus,9,-0.008970856679044814,-0.07906777375254127,0.018664258077027845,-0.07044762777352909
Warrego virus,10,-0.018611175546061988,-0.05803986702360261,-0.017752076977147247,0.04050831090683265
Warrego virus,11,0.01767200842451498,-0.05791137851752068,0.009582838840422644,0.06715322806384164
Warrego virus,12,-0.012004694781058377,0.07583872470263546,-0.021476698221884465,-0.06835566673733513
Wesselsbron virus,1,0.3937279416282337,-0.7696140221527997,0.3528839994702012,-0.767909950001902
Wesselsbron virus,2,0.03633465788403997,-0.32577693901892835,0.07344297840722969,-0.3248737732554137
Wesselsbron virus,3,-0.11370867262519717,0.41959825352179286,0.051553270477097464,0.42057577005641167
Wesselsbron virus,4,-0.1562187045561984,0.3693463373902066,-0.20964463065789568,0.3703893959347868
Wesselsbron virus,5,-0.02025698672489457,-0.2177954252516085,0.21563413233437684,-0.21215717444840684
Wesselsbron virus,6,-0.21618642039287,-0.6596552301313178,-0.32756528022467124,-0.6692697556050926
Wesselsbron virus,7,0.33479434492474924,0.10790319363848133,0.10890887985790781,0.05145984913877586
Wesselsbron virus,8,-0.08881043513092723,0.2383475222274229,0.08558585783397735,0.24909983571018557
Wesselsbron virus,9,-0.11576838703171397,-0.3586395537256301,0.13268533978907,-0.40410807525276726
Wesselsbron virus,10,-0.12802942932045092,0.4511674717409305,0.017640537082530435,-0.38756820525602087
Wesselsbron virus,11,-0.015411253111715453,0.010739759710637958,0.04734696930519494,-0.012076704139317503
Wesselsbron virus,12,-0.039235836092392735,0.617844529791575,0.01647282954318268,-0.6488508448992185
West Caucasian bat lyssavirus,1,0.003010083578548591,-0.034073147082403145,0.0025361268609064482,-0.026215340976110845
West Caucasian bat lyssavirus,2,-0.0017236078059966267,0.01774803057243024,9.127073591773567e-5,0.012632334436103006
West Caucasian bat lyssavirus,3,-0.0018780377485391945,0.015589819057907897,0.0014725943307505843,0.017028077742068902
West Caucasian bat lyssavirus,4,-0.001561784561742452,0.03830069399705867,-0.0003915247054756473,0.03896935823674858
West Caucasian bat lyssavirus,5,0.006060752846927589,-0.042128569953295,0.005474103480223401,-0.02872430328827055
West Caucasian bat lyssavirus,6,-0.0033403888986491045,-0.018702418763411114,-0.009933164276915863,-0.01478180361554345
West Caucasian bat lyssavirus,7,0.007058345634050485,-0.02498632776004943,-0.003771081139838062,-0.01593576314091022
West Caucasian bat lyssavirus,8,0.0033020719494851244,0.01212700942688409,0.01238857699051861,0.007232557774351311
West Caucasian bat lyssavirus,9,-0.010631538439241653,-0.005402340248062182,0.005479062176603441,0.003888392159070635
West Caucasian bat lyssavirus,10,-0.005729635815718007,-0.04888812098504998,-0.024063967929932116,0.02130555571578258
West Caucasian bat lyssavirus,11,0.02365806225763138,-0.028051977049341436,-0.02373004802918228,0.015169360877623586
West Caucasian bat lyssavirus,12,0.021127117675241433,-0.00010677127869465657,-0.025436168798705087,-0.0020792182208913355
West Nile virus,1,0.9313714351395049,-1.4040409676598735,0.9946563251534939,-1.4079617063685004
West Nile virus,2,0.08393277577754459,-0.1821947236103537,-0.6443943951727681,-0.1702067140331063
West Nile virus,3,0.5308541536446024,-0.14359694160950778,0.4140729681551956,-0.14919735883083546
West Nile virus,4,0.23233062992783096,-0.12219254148671162,-0.4206655913774265,-0.12617646173546157
West Nile virus,5,-0.9463431753643383,0.7351459718705782,0.28333589716764496,0.6963800404822382
West Nile virus,6,-0.6068744742191572,-0.26687458232476086,0.9127885111691963,-0.30817009316456556
West Nile virus,7,-0.6591241772975033,0.8117912370506474,-0.4025096230491387,0.8247163160169197
West Nile virus,8,0.44330177356540956,0.3236527378686115,-0.9355907983285922,0.3086838683789734
West Nile virus,9,0.795951188695347,0.5633016314648164,0.6369568122862991,0.5616512731028079
West Nile virus,10,-0.6398235799263299,0.3364041984251813,-1.2496772841680308,-0.6132740869290327
West Nile virus,11,1.254144401938698,-0.9181115421725546,-0.6583636223423568,0.7872102989292402
West Nile virus,12,0.820993991880886,0.28295148754606114,0.6325586399586813,-0.2036947029720556
Western equine encephalitis virus,1,0.4064827661819678,-1.0128624063803717,0.3500117558109004,-1.012844479315834
